playerID,year,stint,tmID,GP,oRebounds,dRebounds,dq,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,ft%,fg%,three%,gs%,Postft%,Postfg%,Postthree%,Postgs%,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,pp36,defensive_prowess,defensive_discipline,mpg,pos,college,playoff,confID,playoff_progression,height,weight,award_count
417,3,0,564,31,2.58,4.23,0.06,33.0,7.0,2.33,5.67,8.0,1.67,0.33,0.33,4.67,3.67,0.0,0.8,0.49,0.0,1.0,1.0,0.5,0.0,1.0,0.98,1.08,9.42,6.81,1.68,1.23,0.42,-184.44,10.799999999999999,58.7,12.64,31.45,3,589,1,698,1,74.0,175,0
417,5,0,561,34,0.82,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,2.15,1.91,0.29,0.26,0.38,-84.00999999999999,6.4799999999999995,17.4,6.7,11.71,3,589,0,698,0,74.0,175,0
417,6,0,557,18,0.94,0.89,0.0,5.43,1.29,0.29,0.71,1.0,0.71,0.0,0.14,0.43,1.14,0.0,0.5,0.36,0.0,0.0,0.5,0.5,0.0,0.0,0.72,0.8,2.11,1.83,0.28,0.22,0.11,-52.45,7.92,12.2,5.44,9.44,3,589,1,697,4,74.0,175,0
417,7,0,564,21,0.38,1.19,0.0,13.0,5.0,1.5,1.0,2.5,0.0,0.5,0.0,1.5,2.5,0.0,0.5,0.43,0.0,0.0,0.0,0.56,0.0,0.0,0.86,0.88,2.38,1.57,0.33,0.33,0.1,-44.29,11.16,16.200000000000003,4.2,7.57,3,589,1,698,1,74.0,175,0
417,8,0,567,8,0.25,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.76,1.0,0.5,0.25,0.38,0.12,-8.75,9.0,7.5,2.24,4.0,3,589,1,697,4,74.0,175,0
417,9,0,567,6,0.33,2.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,2.67,3.17,0.5,0.17,1.0,-12.49,8.280000000000001,40.0,9.66,11.5,3,589,0,697,0,74.0,175,0
418,1,0,554,14,1.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.43,0.17,0.0,0.0,0.0,0.0,0.0,0.94,1.28,4.07,2.21,0.29,0.36,0.14,-20.93,13.68,17.1,2.72,10.71,4,578,1,697,4,75.0,190,0
418,2,0,554,26,0.58,0.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.32,0.0,0.08,0.0,0.0,0.0,0.0,0.64,0.78,1.46,1.35,0.35,0.23,0.08,-40.53,6.84,10.8,1.54,7.81,4,578,1,697,1,75.0,190,0
418,3,0,561,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.0,1.0,0.0,1.0,0.0,2.0,7.2,10.0,0.0,5.0,4,578,1,698,1,75.0,190,0
419,4,0,558,30,0.37,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.39,0.29,0.0,0.0,0.0,0.0,0.0,0.88,1.06,3.13,1.07,1.23,0.47,0.0,-71.1,8.64,11.7,2.74,13.27,1,681,0,698,0,69.0,145,0
419,5,0,558,30,0.17,0.53,0.0,4.0,1.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.92,0.24,0.0,0.0,0.0,0.4,1.0,0.0,0.48,0.68,0.97,0.7,1.1,0.2,0.03,-46.0,4.32,7.7,1.8,8.0,1,681,1,698,2,69.0,145,0
419,7,0,564,23,0.13,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.2,0.0,0.0,0.0,0.0,0.0,0.54,0.6,0.96,0.39,1.0,0.3,0.0,-32.35,5.040000000000001,5.699999999999999,0.96,6.74,1,681,1,698,1,69.0,145,0
419,8,0,564,34,0.29,0.65,0.0,7.67,1.17,0.33,0.5,0.83,0.5,0.17,0.0,0.33,0.17,0.0,0.72,0.41,0.29,0.0,0.83,0.1,0.0,0.0,0.9,1.0,3.21,0.94,1.44,0.38,0.0,-85.03,8.64,10.3,2.52,13.35,1,681,1,698,2,69.0,145,0
419,9,0,569,34,0.21,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.43,0.32,0.18,0.0,0.0,0.0,0.0,0.96,1.04,3.12,1.32,1.44,0.41,0.0,-85.71000000000001,6.4799999999999995,15.3,3.42,17.59,1,681,0,698,0,69.0,145,0
419,10,0,569,27,0.11,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.92,1.08,2.59,0.74,0.93,0.3,0.07,-53.370000000000005,7.92,10.0,2.82,12.04,1,681,0,698,0,69.0,145,0
420,8,0,554,26,0.54,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.28,0.39,0.0,0.0,0.0,0.0,0.0,0.6,0.8,5.27,1.27,0.77,0.38,0.04,-155.26999999999998,16.2,11.5,5.3,11.69,1,682,0,697,0,70.0,155,0
421,1,0,565,3,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.33,0.33,0.0,0.33,0.0,-0.009999999999999787,20.52,6.7,0.0,2.33,1,681,0,698,0,68.0,173,0
422,5,0,551,3,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.67,0.33,0.0,0.0,0.33,0.33000000000000007,10.44,6.7,0.0,2.33,2,616,1,697,1,75.0,181,0
423,4,0,567,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-2.5,0.0,0.0,3.0,6.0,1,653,0,697,0,73.0,160,0
424,4,0,555,31,0.68,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.34,0.15,0.06,0.0,0.0,0.0,0.0,0.72,0.78,3.35,2.1,0.32,0.35,0.29,-115.59,9.0,20.6,4.52,13.61,2,587,0,698,0,74.0,173,0
424,5,0,555,29,0.9,1.48,0.0,17.67,5.0,1.67,1.0,2.67,0.33,0.33,0.0,1.33,1.67,0.0,0.65,0.41,0.56,0.1,0.8,0.33,0.25,0.0,0.9,0.98,3.97,2.38,0.52,0.59,0.41,-86.13,10.44,24.8,4.06,13.9,2,587,1,698,1,74.0,173,0
425,9,0,567,10,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.22,4.1,3.6,0.9,0.2,0.3,-15.9,11.16,31.0,7.6,13.4,4,589,0,697,0,75.0,195,0
425,10,0,567,21,0.52,1.14,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.88,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.94,1.14,1.0,1.67,0.14,0.1,0.14,-12.95,5.3999999999999995,13.799999999999999,3.52,6.86,4,589,1,697,4,75.0,195,0
426,1,0,561,30,0.97,2.57,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.35,0.32,0.23,0.0,0.0,0.0,0.0,0.86,0.92,5.2,3.53,1.83,0.5,0.57,-144.37,8.64,36.3,9.06,21.97,2,589,0,698,0,70.0,145,0
426,2,0,561,30,1.2,2.17,0.03,28.0,5.88,1.62,2.38,4.0,1.75,0.75,1.0,0.88,3.0,0.0,0.73,0.39,0.31,0.8,0.91,0.3,0.25,1.0,0.84,0.98,5.7,3.37,1.67,0.53,0.43,-135.3,9.0,31.299999999999997,7.6,22.6,2,589,1,698,3,70.0,145,0
426,3,0,561,32,1.22,2.56,0.09,26.5,6.0,0.0,3.5,3.5,0.0,0.5,1.0,1.0,3.5,0.0,0.74,0.41,0.37,1.0,1.0,0.29,0.0,1.0,0.98,1.04,8.0,3.78,1.66,0.66,0.53,-190.37,10.44,37.5,10.82,27.81,2,589,1,698,1,70.0,145,0
426,4,0,561,27,0.85,1.37,0.0,3.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.67,0.32,0.28,0.33,0.0,1.0,0.0,0.0,0.72,0.84,3.52,2.22,0.67,0.37,0.07,-96.15,7.56,18.1,5.78,16.41,2,589,1,698,1,70.0,145,0
426,5,0,561,34,1.47,2.62,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.48,0.5,1.0,0.0,0.0,0.0,0.0,1.1,1.18,8.24,4.09,1.18,0.53,0.38,-167.57999999999998,10.44,35.3,9.64,28.74,2,589,0,698,0,70.0,145,0
426,6,0,555,34,1.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.46,0.42,1.0,0.0,0.0,0.0,0.0,1.14,1.18,7.24,3.76,2.09,0.65,0.32,-150.94,8.64,37.400000000000006,8.18,30.47,2,589,0,698,0,70.0,145,0
426,7,0,564,18,0.5,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.31,0.36,0.11,0.0,0.0,0.0,0.0,0.82,0.86,1.94,1.33,0.39,0.17,0.06,-37.11,7.2,10.600000000000001,3.78,9.61,2,589,1,698,1,70.0,145,0
427,1,0,559,32,0.44,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.29,0.31,0.09,0.0,0.0,0.0,0.0,0.76,0.82,1.62,1.47,1.66,0.5,0.09,-74.66,3.6,16.200000000000003,5.24,16.12,1,585,0,697,0,72.0,148,0
427,2,0,559,32,0.56,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.27,0.29,0.25,0.0,0.0,0.0,0.0,0.72,0.8,1.81,1.72,1.22,0.53,0.03,-74.69,3.6,17.2,4.88,18.41,1,585,0,697,0,72.0,148,0
427,4,0,567,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,-0.75,0.0,7.5,1.0,4.25,1,585,0,697,0,72.0,148,0
428,7,0,567,23,0.17,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.45,0.37,0.0,0.0,0.0,0.0,0.0,1.04,1.14,2.61,0.96,0.96,0.74,0.0,-39.730000000000004,10.799999999999999,15.2,3.66,8.57,1,626,0,697,0,66.0,121,0
428,8,0,554,27,0.44,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.39,0.85,0.0,0.0,0.0,0.0,0.96,1.02,6.3,1.96,2.67,1.26,0.11,-139.7,9.0,28.900000000000002,7.86,25.3,1,626,0,697,0,66.0,121,0
429,6,0,558,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.5,3,658,1,698,1,75.0,198,0
430,1,0,551,32,0.88,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.42,0.38,1.0,0.0,0.0,0.0,0.0,1.02,1.16,20.19,2.91,2.81,1.38,0.22,-350.49,19.44,36.2,9.18,37.28,5,625,0,697,0,71.0,174,0
430,2,0,551,32,1.25,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.39,0.35,1.0,0.0,0.0,0.0,0.0,0.94,1.16,23.09,3.81,2.19,0.72,0.16,-401.03,21.599999999999998,34.4,11.32,38.56,5,625,0,697,0,71.0,174,0
430,3,0,551,31,0.77,2.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.4,0.33,1.0,0.0,0.0,0.0,0.0,0.96,1.1,16.52,2.97,2.55,1.03,0.23,-312.7,16.2,34.5,10.12,36.71,5,625,0,697,0,71.0,174,0
430,4,0,551,34,1.18,2.88,0.06,40.0,17.33,1.0,3.33,4.33,3.0,0.33,0.0,2.67,3.67,0.0,0.88,0.46,0.39,1.0,0.92,0.43,0.36,1.0,1.08,1.2,18.24,4.06,2.47,0.74,0.18,-305.31,18.72,37.9,10.52,34.85,5,625,1,697,1,71.0,174,0
430,5,0,551,23,0.74,2.91,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.43,0.43,1.0,0.0,0.0,0.0,0.0,1.06,1.18,18.78,3.65,2.26,1.0,0.26,-217.05,19.44,41.7,9.92,34.78,5,625,1,697,1,71.0,174,0
430,7,0,565,34,0.56,2.15,0.0,37.1,14.7,0.7,1.8,2.5,4.0,0.5,0.0,2.4,2.9,0.0,0.91,0.41,0.37,1.0,0.74,0.44,0.4,1.0,1.0,1.14,11.71,2.71,3.29,0.74,0.12,-234.43,12.6,30.0,8.42,33.44,5,625,1,698,4,71.0,174,1
430,8,0,565,34,0.53,3.24,0.0,35.73,12.18,0.64,2.55,3.18,3.64,0.73,0.18,2.27,2.91,0.09,0.85,0.36,0.31,1.0,0.76,0.34,0.34,1.0,0.9,1.06,13.24,3.76,3.65,1.24,0.09,-288.02,14.040000000000001,45.599999999999994,8.24,34.29,5,625,1,698,3,71.0,174,0
430,9,0,565,34,0.29,2.47,0.0,34.33,15.33,0.44,3.56,4.0,2.44,0.44,0.11,1.78,2.33,0.0,0.89,0.38,0.36,1.0,0.76,0.41,0.35,1.0,0.96,1.08,14.71,2.76,4.03,0.94,0.09,-324.47,15.48,35.0,8.82,33.88,5,625,1,698,4,71.0,174,1
430,10,0,565,27,0.48,1.85,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.44,0.43,1.0,0.0,0.0,0.0,0.0,1.06,1.16,13.67,2.33,2.81,0.78,0.07,-213.34,14.76,27.0,9.7,33.11,5,625,1,698,2,71.0,174,0
431,7,0,557,31,0.35,0.9,0.0,2.2,0.8,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.56,0.33,0.41,0.0,0.5,0.5,0.5,0.0,0.82,0.84,2.39,1.26,0.65,0.29,0.0,-77.41,8.64,11.899999999999999,3.54,10.1,2,670,1,697,3,73.0,158,0
431,8,0,557,3,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,-0.32999999999999996,0.0,6.7,1.34,2.0,2,670,1,697,1,73.0,158,0
431,9,0,557,21,0.24,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.54,0.64,1.57,0.67,0.24,0.33,0.1,-45.089999999999996,8.280000000000001,8.6,2.96,6.81,2,670,1,697,1,73.0,158,0
432,1,0,556,3,0.33,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.46,1.67,0.67,0.33,0.67,0.0,0.33999999999999986,15.12,10.0,2.66,4.0,1,683,1,698,1,67.0,150,0
433,1,0,557,32,1.91,3.66,0.03,29.5,10.5,0.0,4.0,4.0,0.5,1.0,0.5,1.0,2.5,0.0,0.78,0.47,0.0,1.0,0.75,0.41,0.0,1.0,0.94,1.0,12.12,5.56,1.34,0.94,2.0,-243.04,15.12,65.9,10.44,28.91,4,626,1,697,1,76.0,160,0
433,2,0,557,32,1.5,4.09,0.06,32.8,11.0,1.6,3.2,4.8,1.6,1.0,1.0,0.8,3.2,0.0,0.73,0.42,0.0,1.0,0.82,0.38,0.0,1.0,0.84,0.92,11.19,5.59,1.28,1.06,1.72,-272.15999999999997,14.040000000000001,68.8,10.76,28.5,4,626,1,697,2,76.0,160,0
433,3,0,557,32,1.75,4.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.42,0.36,1.0,0.0,0.0,0.0,0.0,0.88,0.98,14.66,5.88,1.25,0.84,1.44,-300.93,15.84,64.1,11.56,33.22,4,626,0,697,0,76.0,160,0
433,4,0,557,34,1.79,3.71,0.06,29.33,12.83,1.5,6.17,7.67,1.83,0.83,0.5,1.83,2.83,0.0,0.71,0.44,0.27,1.0,0.7,0.4,0.33,1.0,0.92,0.96,12.65,5.5,1.53,1.26,0.94,-290.12,15.84,59.1,9.36,29.0,4,626,1,697,2,76.0,160,0
433,5,0,557,34,1.35,2.71,0.0,30.83,15.83,1.83,3.33,5.17,1.33,1.5,2.0,1.83,2.83,0.0,0.8,0.41,0.17,0.97,0.77,0.44,0.22,1.0,0.84,0.9,11.18,4.06,1.47,1.12,0.74,-281.43,15.12,45.599999999999994,8.18,26.71,4,626,1,697,2,76.0,160,0
433,6,0,561,31,1.45,3.77,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.42,0.0,1.0,0.0,0.0,0.0,0.0,0.84,0.94,13.58,5.23,1.32,1.65,1.03,-318.19,14.4,64.5,12.2,34.29,4,626,0,698,0,76.0,160,0
433,7,0,561,34,1.41,3.88,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.42,0.36,1.0,0.0,0.0,0.0,0.0,0.92,0.98,13.09,5.29,1.47,1.21,0.85,-313.09000000000003,16.560000000000002,59.400000000000006,10.0,28.59,4,626,0,698,0,76.0,160,0
433,8,0,567,34,1.59,4.88,0.03,31.78,11.67,1.78,6.0,7.78,1.67,1.0,1.78,1.44,3.56,0.0,0.79,0.41,0.33,1.0,0.8,0.41,0.48,1.0,0.88,0.96,12.59,6.47,1.29,1.18,1.65,-287.82,14.4,77.1,9.24,31.53,4,626,1,697,4,76.0,160,0
433,9,0,567,25,2.0,5.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.42,0.35,1.0,0.0,0.0,0.0,0.0,0.9,0.96,11.08,7.04,1.12,1.12,1.16,-180.48,13.68,73.2,11.12,28.88,4,626,0,697,0,76.0,160,0
433,10,0,567,34,1.03,4.35,0.12,26.36,9.91,1.27,4.55,5.82,0.82,1.36,0.82,0.64,3.45,0.0,0.87,0.45,0.45,1.0,0.75,0.53,0.53,1.0,1.04,1.06,9.88,5.38,0.79,1.0,1.68,-188.27,13.32,70.3,8.48,27.06,4,626,1,697,4,76.0,160,0
434,8,0,565,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,2.0,0.0,1.0,0.0,1.0,5.040000000000001,20.0,0.0,7.0,2,684,1,698,3,72.0,0,0
435,9,0,565,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,592,1,698,4,71.0,175,0
436,6,0,567,20,0.95,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.9,1.04,3.25,1.8,0.9,0.35,0.05,-42.65,10.44,12.5,4.2,11.3,1,685,0,697,0,69.0,170,0
436,7,0,567,30,0.37,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39,0.32,0.0,0.0,0.0,0.0,0.0,1.0,1.06,3.33,1.3,0.63,0.5,0.1,-66.14,14.4,15.3,3.0,8.33,1,685,0,697,0,69.0,170,0
436,8,0,567,30,0.4,1.13,0.0,6.5,1.62,0.75,0.38,1.12,0.88,0.12,0.0,0.25,1.12,0.0,0.64,0.35,0.33,0.07,0.5,0.17,0.22,0.0,0.94,0.96,3.57,1.53,1.47,0.67,0.13,-83.63,11.16,19.3,3.26,11.43,1,685,1,697,4,69.0,170,0
436,10,0,560,30,0.7,1.63,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.79,0.34,0.31,0.2,0.0,0.0,0.0,0.0,0.9,0.96,6.23,2.33,1.23,0.9,0.1,-145.20999999999998,12.24,26.299999999999997,5.26,18.43,1,685,1,697,1,69.0,170,0
437,3,0,554,32,0.97,2.75,0.0,26.33,6.33,2.0,5.0,7.0,1.33,0.0,0.67,1.67,3.0,0.0,0.6,0.47,0.5,0.06,0.88,0.33,0.0,0.0,0.94,1.04,3.91,3.72,0.41,0.38,0.81,-86.77,9.36,39.4,5.06,15.0,3,583,1,697,1,77.0,158,0
437,4,0,554,34,2.24,5.5,0.06,29.67,8.33,4.0,5.67,9.67,1.67,1.33,1.33,1.67,3.33,0.0,0.73,0.5,0.0,1.0,0.62,0.4,0.0,1.0,1.0,1.08,9.24,7.74,1.24,1.03,1.82,-196.93,11.16,83.5,11.06,30.15,3,583,1,697,1,77.0,158,1
437,5,0,554,31,2.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,8.9,7.71,1.0,0.9,1.13,-221.36,11.16,77.4,10.32,28.81,3,583,0,697,0,77.0,158,0
437,6,0,554,33,2.06,4.76,0.12,30.4,10.4,0.2,5.2,5.4,0.8,1.0,0.6,3.2,3.0,0.0,0.71,0.55,0.0,1.0,0.7,0.53,0.0,1.0,1.1,1.18,12.0,6.82,1.21,0.61,1.15,-205.21,14.76,65.19999999999999,11.22,29.27,3,583,1,697,2,77.0,158,0
437,7,0,554,34,2.29,5.62,0.09,28.5,15.5,1.5,4.5,6.0,2.0,1.0,3.0,1.0,4.5,0.0,0.67,0.51,0.0,1.0,0.92,0.59,0.0,1.0,1.02,1.08,13.0,7.91,1.38,0.97,1.12,-277.62,15.84,77.1,12.3,29.26,3,583,1,697,1,77.0,158,0
437,8,0,554,34,2.29,4.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.49,0.0,1.0,0.0,0.0,0.0,0.0,0.98,1.1,10.76,6.76,1.38,0.53,1.03,-240.54,14.76,60.300000000000004,11.64,26.24,3,583,0,697,0,77.0,158,0
437,9,0,554,34,2.21,4.56,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.53,0.5,1.0,0.0,0.0,0.0,0.0,1.06,1.16,9.88,6.76,1.26,0.53,0.91,-192.66,14.040000000000001,60.0,10.3,25.18,3,583,0,697,0,77.0,158,0
437,10,0,570,34,1.18,3.09,0.0,16.5,4.5,1.5,2.5,4.0,0.5,0.0,1.0,1.0,1.5,0.0,0.76,0.48,0.0,0.06,0.6,0.3,0.0,0.0,0.96,1.1,5.44,4.26,0.5,0.44,0.5,-116.86,13.32,40.300000000000004,6.58,14.79,3,583,1,698,1,77.0,158,0
438,8,0,568,34,1.41,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.39,0.44,0.65,0.0,0.0,0.0,0.0,0.96,1.02,9.62,4.06,1.24,0.79,0.32,-205.97,14.040000000000001,37.599999999999994,7.12,24.35,1,583,0,697,0,75.0,183,0
438,9,0,568,33,0.85,1.03,0.0,9.6,1.4,0.8,1.0,1.8,0.2,0.0,0.2,0.6,1.0,0.0,0.94,0.41,0.38,0.06,1.0,0.25,0.0,0.0,1.02,1.06,5.27,1.88,0.55,0.42,0.12,-107.76,14.040000000000001,15.8,4.3,13.67,1,583,1,697,2,75.0,183,0
438,10,0,558,33,0.21,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.02,1.08,3.0,1.15,0.45,0.18,0.03,-58.19,10.44,11.5,2.0,10.3,1,583,0,698,0,75.0,183,0
439,2,0,565,23,0.91,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.8,0.8,1.78,2.26,0.48,0.3,0.17,-42.010000000000005,5.3999999999999995,18.3,2.52,11.52,2,578,0,698,0,74.0,150,0
440,2,0,554,30,1.23,1.6,0.0,8.0,2.0,1.0,0.5,1.5,0.5,1.0,1.0,0.0,1.5,0.0,0.67,0.37,0.0,0.13,0.5,0.2,0.0,0.0,0.74,0.88,3.77,2.83,0.53,0.4,0.07,-102.4,11.16,20.7,4.54,12.17,2,686,1,697,1,73.0,180,0
440,3,0,563,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.84,1.33,1.0,0.33,0.17,0.0,-10.17,7.56,6.7,3.66,6.33,2,686,0,698,0,73.0,180,0
441,1,0,561,32,0.66,1.75,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.37,0.33,1.0,0.0,0.0,0.0,0.0,0.86,0.98,8.81,2.41,5.94,1.16,0.03,-240.65,9.36,29.4,10.68,34.34,1,674,0,698,0,66.0,134,0
441,2,0,561,32,0.34,1.88,0.0,37.62,11.75,0.38,1.88,2.25,4.38,1.12,0.25,4.25,2.38,0.0,0.89,0.38,0.37,1.0,0.81,0.42,0.5,1.0,0.88,0.98,9.31,2.22,5.59,1.62,0.03,-261.23,9.36,35.3,9.62,36.0,1,674,1,698,3,66.0,134,0
441,3,0,561,32,0.25,1.5,0.0,39.0,8.5,1.0,1.5,2.5,5.0,1.5,0.0,2.0,1.0,0.0,0.76,0.36,0.4,1.0,0.5,0.29,0.2,1.0,0.88,1.0,8.69,1.75,5.12,1.5,0.0,-233.94,9.36,30.0,9.18,33.16,1,674,1,698,1,66.0,134,0
