playerID,year,stint,tmID,playoff,confID,career_year,playoff_exit,pos,efg%,ts%,rpg,apg,eff,defensive_prowess,defensive_discipline,prizeCount
anosini01w,9,0,MIN,0,WE,1,0,3,0.6571171441427929,0.7189811010682006,6.79,1.32,0.5353232197706863,0.740927344389083,0.6868209466545481,0
anosini01w,10,0,MIN,0,WE,2,0,3,0.4925,0.5650999999999999,7.4,2.7,0.3951781970649895,0.7478260869565218,0.7629124820659972,0
arcaija01w,1,0,HOU,1,WE,1,8,1,0.48710000000000003,0.7243704417228567,3.72,1.88,0.5389915607306911,0.38095238095238093,0.5021198455348221,0
arcaija01w,2,0,HOU,1,WE,2,1,1,0.44789999999999996,0.45221752903907075,4.25,2.94,0.1178184444979533,0.4613090844675386,0.6949618567539154,1
arcaija01w,3,0,HOU,1,WE,3,1,1,0.6605669716514174,0.7139122058621165,3.94,2.69,0.3563442294863242,0.35945211737544974,0.436046511627907,0
arcaija01w,4,0,HOU,1,WE,4,1,1,0.6788796152213892,0.6443317638536762,4.0,1.97,0.43181349288219517,0.4183778091833625,0.48807790846628624,0
arcaija01w,6,0,HOU,1,WE,5,2,1,0.5680000000000001,0.6193395046284713,2.74,1.56,0.4347954949614701,0.41875092968401373,0.6136942109624719,0
askamma01w,1,0,MIA,0,EA,1,0,3,0.40909999999999996,0.6629971102243016,7.22,0.91,0.4769789552398248,0.5148761904761905,0.6075990386432989,0
askamma01w,2,0,MIA,1,EA,2,1,3,0.4828,0.4516895459345301,2.9,0.5,0.8546592824464242,0.24603151171602058,0.3639108283688708,0
askamma01w,3,2,LAS,1,WE,3,8,3,0.7090145492725364,0.6862529241777899,2.45,0.2,0.8891260840560373,0.16315742243904033,0.20930232558139536,0
askamma01w,3,1,MIA,0,EA,4,0,3,0.599970001499925,0.50997660657768,1.83,0.5,0.9639759839893263,0.09517788237981417,0.19380232558139535,0
atkinla01w,7,0,IND,1,EA,1,1,5,0.6298200514138818,0.41816261879619854,2.3,0.67,0.77828125,0.21908493156038417,0.2778843712084873,0
atkinla01w,8,0,SAC,1,WE,2,1,5,0.37448000000000004,0.41904,1.57,0.54,0.8581446792488351,0.15471324983520104,0.18012965161021044,0
atkinla01w,9,0,SAC,1,WE,3,1,5,0.5624718764061797,0.5397151465351958,2.8,1.6,0.9685807404628479,0.334647133189559,0.4194924141788436,0
atkinla01w,10,0,SEA,1,WE,4,1,5,0.25,0.2815,9.0,2.5,1.0,1.0,0.6832001093120175,0
atunrmo01w,9,0,SAS,1,WE,1,6,5,0.5171741412929353,0.5169816488633251,1.45,0.7,0.7917184459190134,0.17183200713913885,0.19914703209116968,0
augusse01w,7,0,MIN,0,WE,1,0,2,0.6502503044242999,0.4726328757479761,3.76,1.47,0.10995535714285712,0.43678250759626003,0.535269885161254,1
augusse01w,8,0,MIN,0,WE,2,0,2,0.424,0.46672,4.0,2.32,0.14522050171788953,0.44592711178077027,0.49745001108690834,0
augusse01w,9,0,MIN,0,WE,3,0,2,0.7348132593370331,0.7385647767734868,3.87,2.68,0.29430936247039785,0.4078140105599762,0.44204712298119275,0
augusse01w,10,0,MIN,0,WE,4,0,2,0.6221,0.6615000000000001,4.17,1.5,0.9199008027816128,0.5217391304347826,0.4270000683200109,0
aycocan01w,1,2,MIN,0,WE,1,0,5,0.0,0.0,1.0,1.33,0.9982106612541395,0.09523809523809523,0.045002835462180334,0
aycocan01w,1,1,SEA,0,WE,2,0,5,0.0,0.0,2.0,0.0,0.9893173806217285,0.09523809523809523,0.2700440171747995,0
azizle01w,4,0,IND,0,EA,1,0,2,0.404159004102419,0.38307376554388506,1.29,0.14,0.9675830410563235,0.14514922271177988,0.1663706766041691,0
azzije01w,1,0,UTA,0,WE,1,0,1,0.5,0.8059722031099491,2.73,6.13,0.809288537549407,0.33650476190476186,0.6390996732467392,0
azzije01w,2,0,UTA,1,WE,2,1,1,0.5109,0.5367828229496656,3.06,5.34,0.585889718275945,0.3690472675740309,0.6654850796560369,0
azzije01w,3,0,UTA,1,WE,3,2,1,0.8446077696115194,0.8637677170771983,2.16,4.94,0.5195196797865244,0.24219087786851143,0.6140930232558139,0
azzije01w,4,0,SAS,0,WE,4,0,1,0.7006648748054888,0.6550766630447905,2.68,3.26,0.5168145244481122,0.3178614644239385,0.6807528822638872,0
badertr01w,1,0,CLE,1,EA,1,2,1,0.4375,0.6386404293381037,0.44,0.84,0.8688174340348254,0.10285714285714286,0.18362993167886366,0
badertr01w,2,0,CLE,1,EA,2,1,1,0.525,0.46198521647307283,0.63,0.58,0.9484228268721406,0.0776967513999193,0.10641022185082351,0
badertr01w,3,0,CLE,0,EA,3,0,1,0.2596370181490925,0.3363148479427549,0.39,0.83,0.9183188792528352,0.05891614524273746,0.0646046511627907,0
bakersh01w,7,0,NYL,0,EA,1,0,1,0.5471519415505345,0.40065117916226684,1.65,1.03,0.5479241071428571,0.2327630846189169,0.49377839225755477,0
bakersh01w,8,2,LAS,0,WE,2,0,1,0.27712,0.35464,2.88,3.21,0.5437708853014543,0.353140597043036,0.6250016304276939,0
bakersh01w,8,1,NYL,1,EA,3,1,1,1.0,1.0,0.33,0.0,1.0,0.031387136265185044,0.0,0
bakersh01w,9,0,IND,1,EA,4,1,1,0.4864256787160642,0.645713503149822,1.69,1.15,0.9117916012098759,0.1787666393991225,0.2796616094525624,0
bakersh01w,10,0,DET,1,EA,5,2,1,0.6667000000000001,0.8101999999999999,1.0,1.0,0.9987216853300609,0.08695652173913043,0.25620004099200655,0
balesal01w,8,0,IND,1,EA,1,2,3,0.45712,0.48328,2.65,0.12,0.9506047912646491,0.27697523307279404,0.1176516623840766,0
balesal01w,9,2,ATL,0,EA,2,0,3,0.6182690865456727,0.6406463982470556,6.0,0.65,0.8829046402025839,0.6889826727151037,0.3865902258267497,0
balesal01w,9,1,IND,1,EA,3,1,3,0.6250187490625468,0.6340728567515749,1.57,0.14,0.9500808928697038,0.2257566743511564,0.2097462070894218,0
banchrh01w,1,0,SAC,1,WE,1,1,3,0.2857,0.4713086555662584,0.33,0.11,0.9709165687426558,0.01058095238095238,0.0750182279711593,0
baranel01w,2,0,MIA,1,EA,1,1,2,0.4727,0.4604012671594509,5.97,1.97,0.4282687214062124,0.7411650084142777,0.6023128554869666,0
baranel01w,4,0,NYL,0,EA,2,0,2,0.6797283915688216,0.6160811300253531,5.48,1.94,0.48738910666391577,0.6018048974238184,0.577864795621288,0
baranel01w,5,0,NYL,1,EA,3,2,2,0.36506666666666665,0.3882,7.24,1.97,0.40316748994245555,0.7264125222523375,0.7000056666855556,0
baranel01w,6,0,NYL,1,EA,4,1,2,0.6808000000000001,0.6922692019014262,6.88,1.79,0.5518425212408615,0.833899997875008,0.6188291701195691,0
barksla01w,2,0,POR,0,WE,1,0,1,0.1,0.08799718409010912,1.2,0.8,0.9730315434625573,0.13777764656097152,0.10782543062781356,0
barksla01w,3,0,POR,0,WE,2,0,1,0.5717714114294284,0.6119444062198981,2.35,0.71,0.7753702468312208,0.17755606496928564,0.36936046511627907,0
barksla01w,4,0,SAS,0,WE,3,0,1,0.5103975102560475,0.44585295182904744,1.27,0.19,0.8320868578502166,0.10302879153157649,0.17356177943402817,0
barnead01w,1,0,CLE,1,EA,1,2,2,0.6,0.8142287051052705,0.4,0.8,0.9834419399636791,0.0,0.10801760686991979,0
barnead01w,2,0,CLE,1,EA,2,1,2,1.0,0.8799718409010912,0.33,0.0,0.9927763062846136,0.03280092114197986,0.0,0
barnead01w,3,0,SEA,1,WE,3,1,2,0.5066746662666867,0.5003440209164717,3.92,1.08,0.717251501000667,0.30748647832861536,0.3980348837209302,0
barnead01w,4,0,SEA,0,WE,4,0,2,0.6399773659640685,0.5697211155378485,4.06,1.44,0.8249690530224881,0.3290658685953391,0.4912949807849074,0
barnead01w,5,0,SEA,1,WE,5,8,2,0.2174,0.27026666666666666,1.85,0.91,0.7949534042878241,0.12971308517633473,0.25833002776675923,0
barnequ01w,1,0,SEA,0,WE,1,0,3,0.4202,0.6050639878904637,2.71,1.06,0.45833778442474093,0.3348666666666667,0.7186681429072939,0
